
this	person
guy	person
named	O
Mario	person
,	O
and	O
he	person
kept	O
on	O
hearing	O
about	O
me	person
,	O
this	person
girl	person
named	O
Isabel	person
.	O

And	O
,	O
everyone	person
,	O
all	person
of	person
our	person
friends	person
and	person
all	person
of	person
our	person
acquaintances	person
would	O
say	O
,	O
"	O
Hey	O
,	O
you	person
'd	O
get	O
along	O
with	O
him	person
really	O
well	O
.	O
"	O

So	O
before	O
hand	O
I	person
kinda	O
knew	O
about	O
him	person
,	O
but	O
I	person
never	O
met	O
him	person
.	O

And	O
one	person
of	person
our	person
friends	person
,	O
our	person
common	person
friends	person
,	O
he	person
introduced	O
us	person
during	O
study	abstract
hall	abstract
,	O
and	O
we	event
just	event
kind	event
of	event
hit	event
it	event
off	event
from	event
there	event
.	O

It	abstract
's	O
true	O
.	O

Who	O
else	O
is	O
involved	O
in	O
this	abstract
project	abstract
?	O

Currently	O
,	O
we	person
're	O
in	O
talks	event
with	event
people	event
.	O

There	O
's	O
Jeff	person
[	person
Drake	person
]	person
,	O
who	O
is	O
behind	O
the	object
camera	object
.	O

Right	O
now	O
,	O
yeah	O
,	O
he	person
's	O
helping	O
us	person
right	O
now	O
.	O

We	person
're	O
talking	O
about	O
doing	O
some	abstract
individual	abstract
web	abstract
series	abstract
,	O
video	abstract
series	abstract
.	O

Josh	person
Kindig	person
,	O
he	person
's	O
coming	O
on	O
board	O
,	O
he	person
has	O
some	abstract
ideas	abstract
for	abstract
that	abstract
too	O
,	O
he	person
wants	O
to	O
take	O
over	O
"	O
aywv	organization
"	O
and	O
do	O
more	abstract
gaming	abstract
news	abstract
.	O

There	O
's	O
of	O
course	O
Jason	person
,	O
who	O
is	O
our	person
editor	person
and	O
he	person
's	O
the	person
one	person
who	O
writes	O
dD	abstract
.	O

Digital	abstract
Domain	abstract

What	O
is	O
your	abstract
purpose	abstract
behind	abstract
this	abstract
venture	abstract
?	O

Well	O
,	O
back	O
in	O
college	organization
,	O
back	O
in	O
Collins	organization
College	organization
,	O
Isabel	person
and	person
I	person
,	O
we	person
had	O
met	O
like	O
she	person
said	O
at	O
Sandia	organization
View	organization
Academy	organization
,	O
and	O
we	person
went	O
off	O
to	O
college	organization
together	O
in	O
Arizona	place
;	O

and	O
...	O
(	O
how	O
do	O
I	person
best	O
explain	O
this	event
?	O
)	O

Basically	O
,	O
she	event
came	event
up	event
with	event
a	event
few	event
class	event
projects	event
,	event
and	event
I	event
came	event
up	event
with	event
a	event
few	event
class	event
projects	event
;	O

we	person
started	O
working	O
with	O
a	person
few	person
of	person
our	person
friends	person
,	person
and	person
colleagues	person
and	O
whatnot	O
.	O

Those	person
included	O
Drew	person
Cass	person
,	O
Devin	person
Thurlow	person
,	O
people	person
like	person
that	person
.	O

She	person
had	O
several	abstract
ideas	abstract
,	O
and	O
she	person
used	O
to	O
draw	O
a	O
lot	O
in	O
the	object
sketchbook	object
,	O
she	person
used	O
to	O
have	O
this	object
thick	object
sketchbook	object
that	O
she	person
used	O
to	O
carry	O
around	O
with	O
her	person
everywhere	O
,	O
where	O
she	person
'd	O
draw	O
these	person
different	person
characters	person
and	O
whatnot	O
;	O

and	O
she	person
was	O
always	O
really	O
shy	O
to	O
show	O
that	object
off	O
to	O
people	person
,	O
and	O
I	person
wanted	O
to	O
help	O
her	person
show	O
that	object
stuff	object
,	O
and	O
I	person
wanted	O
to	O
bring	O
it	object
out	O
to	O
the	place
world	place
.	O

I	person
was	O
a	person
writer	person
,	O
and	O
she	person
always	O
liked	O
my	abstract
writings	abstract
,	O
so	O
I	person
was	O
like	O
,	O
let	O
's	O
just	O
get	O
both	abstract
of	abstract
our	abstract
things	abstract
together	O
,	O
and	O
let	O
's	O
get	O
this	abstract
done	O
.	O

And	O
for	O
me	person
,	O
what	O
I	person
want	O
the	abstract
purpose	abstract
to	O
be	O
,	O
is	O
to	O
inspire	O
people	person
.	O

To	O
bring	O
a	O
little	O
more	abstract
light	abstract
to	O
the	place
world	place
is	O
what	O
I	person
want	O
,	O
out	O
of	O
all	abstract
of	abstract
this	abstract
.	O

And	O
what	O
was	O
the	abstract
verse	abstract
that	O
we	person
have	O
?	O

First	abstract
Corinthians	abstract
9	abstract
:	abstract
25	abstract
?	O

Yes	O
.	O

Yeah	O
,	O
exactly	O
.	O

We	person
just	O
want	O
to	O
be	O
able	O
to	O
bring	O
,	O
like	O
she	person
said	O
,	O
bring	O
light	abstract
into	O
the	abstract
entertainment	abstract
and	O
into	O
the	abstract
media	abstract
industry	abstract
,	O
specifically	O
is	O
what	O
we	person
do	O
.	O
