
no	event
fear	event
,	event
no	event
hesitation	event
,	O
for	O
Winning	event
shall	O
be	O
it's	abstract
reward	abstract
!	O

Do	O
n't	O
let	O
them	person
get	O
in	O
your	object
head	object
!	O

you	person
've	O
kept	O
it	O
up	O
this	O
long	O

You	person
're	O
a	O
Mets	organization
fan	O
in	O
late	time
September	time
and	O
you	person
ll	O
fight	O
til	O
the	event
glorious	event
end	event

Cheer	O
the	organization
team	organization
today	O
;	O
(	O
your	organization
boys	organization
in	organization
orange	organization
and	organization
blue	organization
)	O
Let	O
them	organization
hear	O
you	person
shout	O
as	O
they	organization
fight	O
for	O
what	O
's	O
mightily	O
due	O

(	O
copyright	O
Frank	person
Messina	person
;	O
reprinted	O
with	O
permission	O
)	O
"	O

Sports	person
fans	person
are	O
n't	O
known	O
as	O
patrons	O
of	O
poetry	O
.	O

Have	O
you	person
had	O
interaction	O
with	O
"	person
new	person
readers	person
'	person
through	O
your	abstract
Mets	abstract
work	abstract
?	O

This	person
one	person
person	person
who	person
I	person
never	person
met	person
took	O
a	object
picture	object
of	object
me	object
and	O
sent	O
it	object
to	O
me	person
in	O
an	object
e-mail	object
.	O

The	object
e-mail	object
said	O
,	O
'	O
Frank	person
,	O
I	person
have	O
never	O
bothered	O
you	person
during	O
the	O
game	O
,	O
but	O
I	person
just	O
wanted	O
to	O
say	O
thank	O
you	O
for	O
your	abstract
work	abstract
and	O
thank	O
you	O
for	O
making	O
some	O
sense	O
of	O
the	abstract
successes	abstract
and	abstract
failures	abstract
and	O
I	person
wish	O
you	person
much	O
success	O
with	O
your	abstract
work	abstract
.	O
'	O

Last	time
year	time
in	O
my	place
section	place
at	place
the	place
stadium	place
I	person
had	O
a	object
banner	object
that	object
read	object
We	object
Know	object
'	O
.	O

That	abstract
's	O
all	O
it	object
said	O
.	O

Then	O
earlier	event
this	event
year	event
these	event
shirts	event
started	event
to	event
come	event
out	event
that	event
said	event
,	event
"	event
Poet	event
says	event
We	event
Know	event
"	event
.	O

It	event
was	O
amazing	O
.	O

We	person
did	O
n't	O
use	O
the	object
banner	object
this	time
year	time
,	O
though	O
,	O
because	O
we	person
did	O
n't	O
know	O
.	O

The	organization
team	organization
was	O
n't	O
so	O
far	O
ahead	O
that	O
we	person
knew	O
.	O

Last	time
year	time
we	person
just	O
knew	O
we	person
were	O
going	O
to	O
the	event
playoffs	event
;	O
we	person
knew	O
we	person
were	O
going	O
post-season	event
.	O

This	time
year	time
we	person
were	O
n't	O
sure	O
.	O

We	person
were	O
walking	O
on	O
eggshells	O
.	O

There	O
was	O
a	person
woman	person
,	O
a	person
season	person
ticket	person
holder	person
and	person
a	person
die	person
hard	person
fan	person
.	O

She	person
was	O
staggered	O
by	O
the	event
loss	event
last	event
year	event
to	event
the	event
Cardinals	event
.	O

Last	time
year	time
she	person
came	O
up	O
to	O
me	person
during	O
one	event
of	event
the	event
games	event
late	event
in	event
the	event
season	event
;	O
she	person
was	O
so	O
happy	O
we	person
were	O
going	O
to	O
the	event
post	event
season	event
.	O

By	O
that	event
point	event
we	person
had	O
clinched	O
it	event
.	O

She	person
handed	O
me	person
a	object
shirt	object
she	object
bought	object
at	object
the	object
stadium	object
and	O
she	person
gave	O
me	person
a	O
big	O
hug	O
.	O

With	event
tears	event
in	event
her	event
eyes	event
she	event
said	event
,	event
"	event
Thank	event
you	event
,	event
Mets	event
Poet	event
,	event
thank	event
you	event
.	event
"	event

It	event
's	O
cool	O
...	O
it	event
's	O
like	O
another	O
family	O
.	O

Moments	O
like	O
that	event
must	O
make	O
you	person
realize	O
you	person
have	O
touched	O
people	person
who	person
are	person
n't	person
normally	person
touched	person
by	person
poetry	person
.	O

It	O
's	O
opened	O
up	O
a	person
new	person
fan	person
base	person
,	O
so	O
to	O
speak	O
.	O

For	O
the	time
last	time
year	time
SNY	organization
has	O
broadcast	O
footage	abstract
of	abstract
me	abstract
with	abstract
my	abstract
poems	abstract
,	O
so	O
quite	person
a	person
few	person
fans	person
known	O
about	O
the	person
"	person
Mets	person
Poet	person
'	person
.	O

I	person
have	O
never	O
called	O
myself	person
that	person
,	O
by	O
the	O
way	O
.	O

The	object
back	object
of	object
my	object
jersey	object
says	O
"	abstract
The	abstract
Poet	abstract
'	abstract
because	O
growing	O
up	O
that	abstract
was	O
my	person
nickname	O
.	O

My	person
brother	person
was	O
a	O
runner	O
and	O
they	event
used	event
to	event
call	event
him	event
The	event
Birdman	event
--	event
Birdie	event
--	event
and	event
they	event
called	event
me	event
The	event
Poet	event
.	O
