
This	event
step	event
seems	O
trivial	O
,	O
but	O
it	event
is	O
really	O
the	O
most	O
important	O
part	O
!	O

By	O
comparing	O
my	abstract
observations	abstract
to	O
what	abstract
my	abstract
colleagues	abstract
and	abstract
predecessors	abstract
had	abstract
found	abstract
,	O
I	person
figured	O
out	O
what	O
group	abstract
it	animal
belongs	O
to	O
,	O
and	O
was	O
able	O
to	O
determine	O
that	O
within	O
that	abstract
group	abstract
,	O
it	animal
was	O
a	O
new	O
species	O
.	O

It	O
was	O
three	time
years	time
between	O
recovery	event
of	event
specimens	event
and	O
final	event
publication	event
,	O
why	O
did	O
it	event
take	O
so	O
long	O
?	O

You	person
mean	O
,	O
how	O
did	O
we	person
manage	O
to	O
make	O
it	event
all	O
happen	O
so	O
quickly	O
,	O
right	O
?	O
:)	O

It	O
was	O
about	time
two	time
years	time
from	O
when	O
Frank	person
sent	O
me	person
specimens	object
to	O
when	O
we	person
got	O
the	abstract
paper	abstract
out	O
.	O

Some	O
of	O
that	time
time	time
was	O
just	O
lost	O
time	O
-	O

I	person
had	O
other	abstract
projects	abstract
in	O
the	O
queue	O
that	O
I	person
needed	O
to	O
finish	O
.	O

Once	O
we	person
figured	O
out	O
what	O
it	animal
was	O
,	O
we	person
played	O
a	O
lot	O
of	O
manuscript	abstract
email	abstract
tag	abstract
,	O
which	O
can	O
be	O
challenging	O
and	O
time	O
consuming	O
given	O
the	abstract
differing	abstract
schedules	abstract
that	O
folks	O
keep	O
in	O
terms	O
of	O
travel	abstract
,	O
field	abstract
work	abstract
,	O
etc.	O

Manuscript	event
review	event
and	event
processing	event
took	O
about	time
four	time
months	time
.	O

What	O
sort	O
of	O
difficulties	abstract
were	O
posed	O
by	O
the	substance
unorthodox	substance
preservatives	substance
used	O
,	O
and	O
what	O
additional	abstract
work	abstract
might	O
be	O
possible	O
on	O
a	object
specimen	object
with	object
intact	object
DNA	object
?	O

The	abstract
preservation	abstract
was	O
not	O
unorthodox	O
-	O

they	O
followed	O
best	O
practices	O
for	O
anatomical	abstract
preservation	abstract
.	O

Having	O
DNA-suitable	object
material	object
will	O
let	O
us	person
see	O
whether	O
there	O
are	O
new	abstract
genes	abstract
,	O
or	O
genes	abstract
turned	abstract
on	abstract
in	abstract
different	abstract
ways	abstract
and	abstract
at	abstract
different	abstract
times	abstract
that	O
help	O
explain	O
how	O
these	animal
animals	animal
burrow	O
into	O
hard	place
ice	place
and	O
then	O
survive	O
in	O
the	abstract
cold	abstract
.	O

I	person
am	O
curious	O
about	O
the	abstract
population	abstract
structure	abstract
of	abstract
the	abstract
"	abstract
fields	abstract
"	abstract
of	abstract
anemones	abstract
-	O

the	abstract
group	abstract
to	abstract
which	abstract
Edwardsiella	abstract
andrillae	abstract
belongs	abstract
includes	O
many	animal
species	animal
that	O
reproduce	O
asexually	O
,	O
and	O
it	abstract
's	O
possible	O
that	abstract
the	abstract
fields	abstract
are	abstract
"	abstract
clones	abstract
"	abstract
produced	abstract
asexually	abstract
rather	O
than	O
the	O
result	O
of	O
sexual	abstract
reproduction	abstract
.	O

DNA	substance
is	O
the	O
only	O
way	O
to	O
test	O
this	abstract
.	O

This	object
map	object
shows	O
the	place
location	place
of	place
the	place
Ross	place
Ice	place
Shelf	place
in	O
the	place
Antarctic	place
,	O
and	O
the	place
two	place
known	place
localities	place
for	place
E.	place
andrillae	place
relative	O
to	O
McMurdo	place
Station	place

image	object
:	O
Daily	person
et	person
al.	person

Daly	person
explained	O
how	O
she	person
obtained	O
these	object
images	object
of	object
the	object
anemone	object
's	object
anatomy	object
.	O
