
your	abstract
language	abstract
,	O
experiment	O
and	O
expand	O
:	O

Grab	O
a	object
book	object
/	object
novel	object
and	O
translate	O
it	object
to	O
your	abstract
own	abstract
language	abstract
.	O

Teach	O
your	person
friends	person
this	abstract
new	abstract
language	abstract
.	O

As	O
soon	O
as	O
your	person
friends	person
understand	O
your	abstract
language	abstract
,	O
communicate	O
to	O
them	person
with	O
it	abstract
.	O

Be	O
fluent	O
in	O
your	abstract
own	abstract
made	abstract
up	abstract
language	abstract
and	O
start	O
spreading	O
this	abstract
to	O
your	person
friends	person
,	O
family	person
and	O
strangers	person
!	O

Write	O
your	object
own	object
poem	object
/	object
novel	object
/	object
story	object
with	O
your	abstract
own	abstract
made	abstract
up	abstract
language	abstract
.	O

If	O
you	person
're	O
really	O
ambitious	O
,	O
set	O
a	abstract
goal	abstract
of	abstract
helping	abstract
others	abstract
become	abstract
fluent	abstract
in	abstract
the	abstract
language	abstract
.	O

One	O
day	O
,	O
maybe	O
you	person
can	O
make	O
it	abstract
the	abstract
official	abstract
language	abstract
of	abstract
a	abstract
country	abstract
!	O

Tips	O

Make	O
sure	O
that	O
it	abstract
is	O
a	O
language	O
that	O
while	O
speaking	O
,	O
you	person
do	O
n't	O
get	O
a	O
literal	O
knot	O
in	O
your	person
tongue	O
!	O

Remember	O
you	person
should	O
know	O
how	O
to	O
write	O
it	abstract
.	O

For	O
example	O
we	person
write	O
it	abstract
from	O
left	O
to	O
right	O
,	O
in	O
Arabic	abstract
it	abstract
's	O
right	O
to	O
left	O
,	O
Chinese	abstract
is	O
in	O
columns	O
,	O
and	O
so	O
on	O
.	O

Make	O
sure	O
that	O
you	person
and	person
your	person
friend(s)	person
all	O
follow	O
a	abstract
systematic	abstract
language	abstract
system	abstract
.	O

In	O
other	O
words	O
,	O
make	O
sure	O
that	O
you	person
follow	O
the	abstract
same	abstract
guidelines	abstract
.	O

Do	O
n't	O
use	O
random	abstract
letters	abstract
.	O

It	abstract
should	O
make	O
some	O
sense	O
,	O
so	O
that	O
it	abstract
will	O
be	O
easier	O
to	O
learn	O
and	O
speak	O
with	O
[	O
Example	abstract
:	O
Do	O
n't	O
use	O
oh	O
as	O
e	O
,	O
hello	O
as	O
llo	O
,	O
and	O
See	O
ya	O
as	O
c	O
yah	O
)	O
.	O

Make	O
sure	O
you	person
practice	O
saying	O
and	O
spelling	O
out	O
many	abstract
basic	abstract
words	abstract
in	abstract
your	abstract
language	abstract
,	O
English	abstract
examples	abstract
:	O
is	O
,	O
who	O
,	O
when	O
,	O
of	O
,	O
why	O
,	O
if	O
,	O
what	O
,	O
where	O
,	O
can	O
,	O
may	O
,	O
etc	O
.	O

When	O
starting	O
off	O
,	O
follow	event
closely	event
to	event
a	event
language	event
you	event
like	event
.	O

This	event
will	O
make	O
grammar	abstract
much	O
easier	O
to	O
make	O
.	O

You	person
must	O
avoid	O
simply	event
copying	event
the	event
grammar	event
rules	event
,	O
however	O
,	O
as	O
this	event
would	O
technically	O
turn	O
your	abstract
language	abstract
into	O
a	O
code	O
.	O

Practice	O
your	abstract
language	abstract
frequently	O
so	O
that	O
you	person
do	O
n't	O
forget	O
it	abstract
!	O

Do	O
n't	O
forget	O
punctuation	abstract
!	O

As	O
a	O
shortcut	O
,	O
and	O
for	O
a	O
bit	O
of	O
interesting	O
background	O
,	O
add	event
connotation	event
to	O
various	abstract
letters	abstract
,	O
preferably	O
vowels	abstract
.	O

To	O
do	O
this	event
,	O
think	O
of	O
various	abstract
words	abstract
that	O
begin	O
with	O
/	O
have	O
a	O
lot	O
of	O
a	abstract
certain	abstract
vowel	abstract
.	O

For	O
example	abstract
:	O
austere	O
,	O
acrimony	O
,	O
ebullient	O
,	O
embolden	O
;	O
in	O
this	O
case	O
,	O
the	object
vowel	object
A	object
might	O
carry	O
with	O
it	object
a	O
negative	O
meaning	O
,	O
whereas	O
E	O
would	O
be	O
positive	O
.	O

Then	O
,	O
even	O
if	O
you	person
forget	O
your	abstract
own	abstract
words	abstract
without	O
the	O
help	O
of	O
your	object
dictionary	object
,	O
you	person
could	O
still	O
make	O
a	O
good	O
guess	O
based	O
on	O
the	abstract
composition	abstract
of	abstract
the	abstract
letters	abstract
.	O

Try	O
not	O
to	O
make	O
your	abstract
words	abstract
sound	O
like	O
utter	O
and	O
complete	O
gibberish	O
just	O
add	O
a	O
little	O
extra	O
than	O
our	abstract
regular	abstract
English	abstract
language	abstract
.	O

We	person
do	O
n't	O
want	O
a	O
knot	O
in	O
your	O
tongue	O
after	O
speaking	O
to	O
your	person
friends	person
.	O

Just	event
put	event
marks	event
over	event
the	event
letters	event
or	event
make	event
up	event
something	event
right	event
on	event
the	event
spot	event
,	O
you	person
might	O
have	O
to	O
take	O
some	O
time	O
on	O
this	event
!	O

Basing	O
letters	abstract
on	O
objects	object
(	O
pictographs	O
)	O
is	O
an	O
easy	O
way	O
to	event
start	event
a	event
writing	event
system	event
.	O

Try	O
this	event
with	O
a	person
group	person
of	person
friends	person
.	O

It	O
's	O
much	O
more	O
fun	O
when	O
there	O
are	O
other	person
people	person
that	O
can	O
understand	O
your	abstract
language	abstract
.	O

Email	O
or	O
text	O
your	person
friends	person
the	abstract
language	abstract
so	O
that	O
they	person
wo	O
n't	O
be	O
so	O
confused	O
.	O

When	O
making	O
a	abstract
writing	abstract
system	abstract
,	O
take	O
a	O
break	O
about	O
every	O
five	O
minutes	O
and	O
come	O
back	O
to	O
it	abstract
or	O
all	object
your	object
letters	object
will	O
begin	O
to	O
look	O
identical	O
.	O

If	O
you	person
want	O
to	O
make	O
other	abstract
languages	abstract
,	O
you	event
can	event
use	event
this	event
language	event
as	event
a	event
model	event
and	event
change	event
some	event
letters	event
or	event
sounds	event
to	event
create	event
a	event
different	event
language	event
.	O
