
the	object
right	object
screw	object
reassemble	O
something	object
without	O
having	O
to	O
pick	O
it	object
out	O
of	O
100	object
others	object
when	O
you	person
get	O
there	place
.	O

Do	O
n't	O
pack	O
one	object
box	object
full	O
of	O
books	object
or	O
paperwork	object
-	O
you	person
might	O
not	O
be	O
able	O
to	O
carry	O
it	object
at	O
all	O
.	O

Fill	O
it	object
halfway	O
with	O
books	object
,	O
and	O
fill	O
it	object
up	O
with	O
lighter	object
stuff	object
.	O

National	place
superstores	place
(	O
Walmart	organization
)	O
will	O
let	O
you	person
walk	O
the	place
store	place
for	O
boxes	object
when	O
they	person
are	O
stocking	O
the	place
stores	place
between	O
11	time
pm	time
and	O
1	time
am	time
.	O

You	person
can	O
find	O
boxes	object
of	object
all	object
sizes	object
.	O

Cereal	object
,	object
diaper	object
and	object
houseware	object
boxes	object
are	O
a	quantity
good	quantity
size	quantity
and	O
durable	O
.	O

Just	O
take	O
a	object
cart	object
and	O
roam	O
the	place
store	place
.	O

They	person
do	O
check	O
the	object
cart	object
as	O
you	person
leave	O
so	O
do	O
n't	O
try	O
to	O
sneak	O
anything	O
past	O
them	O
.	O

U-haul	organization
and	O
other	organization
nation	organization
companies	organization
offer	O
box	abstract
buy	abstract
back	abstract
services	abstract
.	O

If	O
you	person
buy	O
too	object
many	object
boxes	object
you	person
can	O
return	O
the	object
unused	object
for	O
a	abstract
full	abstract
refund	abstract
.	O

These	object
boxes	object
are	O
also	O
quite	O
sturdy	O
so	O
you	person
can	O
re-use	O
them	object
or	O
stash	O
in	O
your	place
attic	place
until	O
you	person
move	O
again	O
.	O

Some	organization
national	organization
companies	organization
even	O
offer	O
free	abstract
shipping	abstract
and	O
handling	abstract
so	O
you	person
can	O
have	O
some	object
delivered	O
or	O
go	O
to	O
the	place
local	place
location	place
.	O

Fill	O
empty	abstract
spaces	abstract
with	O
additional	object
paper	object
.	O

Throw	O
away	O
or	O
donate	O
junk	object
you	person
do	O
n't	O
want	O
to	O
take	O
to	O
your	place
new	place
place	place
.	O

Do	O
n't	O
pack	O
it	object
again	O
!	O
!	O
!	O

Set	O
aside	O
an	place
area	place
of	place
the	place
house	place
where	place
you	place
can	place
put	place
all	place
the	place
packed	place
boxes	place
.	O

Use	O
a	place
room	place
that	O
is	O
n't	O
used	O
every	O
day	O
such	O
as	O
the	place
formal	place
dining	place
or	place
living	place
room	place
.	O

You	person
wo	O
n't	O
be	O
tripping	O
over	O
boxes	object
and	O
you	person
can	O
have	O
a	abstract
better	abstract
idea	abstract
of	abstract
what	abstract
you	abstract
have	abstract
and	abstract
where	abstract
things	abstract
are	abstract
.	O

Pack	O
books	object
and	O
heavy	object
items	object
into	O
smaller	object
boxes	object
.	O
